Subject,Session,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,testEnd.DEVICE,testInstruction.DEVICE,Block,counterBalance,counterBalance.Cycle,counterBalance.Sample,Procedure[Block],Trial,consonant,isHighFreq,isTarget,Perception.DEVICE[Trial],Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Procedure[Trial],Production.DEVICE[Trial],Recording.Filename[Trial],Running[Trial],Stimuli[Trial],stressPattern,syllStr,targetWord,prodResp,isCorrect,sub_acc,wrd_acc,targetDUR,realRT,sub_rt,wrd_rt
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,164,th,n,y,SRBOX,3000,859221,857901,1,1314,859215,Procedure1,Keyboard,./recording/95_rʌnθəm.wav,list3,rʌnθəm,sw,cvc,run,y,1,0.4875,0.939393939,0.451263769,862.736231,862.736231,862.736231
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,172,dz,n,y,SRBOX,3000,887068,884068,,0,0,Procedure1,,,list3,dʌnʤəb,sw,cvc,done,y,0,0.4875,0.424242424,0.30623749,-306.23749,-306.23749,-306.23749
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,174,ch,n,y,SRBOX,3000,891384,890235,1,1148,891383,Procedure1,SRBOX,./recording/95_fʌntʃeɪθ.wav,list3,fʌntʃeɪθ,ss,cvc,fun,y,1,0.4875,0.712121212,0.413374576,734.625424,734.625424,734.625424
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,175,th,n,y,SRBOX,3000,897601,894601,,0,0,Procedure1,,,list3,tɛlθəm,sw,cvc,tell,n,0,0.4875,0.409090909,0.421384398,-421.384398,-421.384398,-421.384398
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,176,v,n,y,SRBOX,3000,900685,897685,,0,0,Procedure1,,,list3,sɛɫvən,sw,cvc,sell,y,0,0.4875,0.439393939,0.419183035,-419.183035,-419.183035,-419.183035
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,178,ch,n,y,SRBOX,3000,904814,903851,1,958,904809,Procedure1,Keyboard,./recording/95_pɛntʃɔɪb.wav,list3,pɛntʃɔɪb,ss,cvc,pen,y,1,0.4875,0.681818182,0.409303163,548.696837,548.696837,548.696837
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,179,p,y,y,SRBOX,3000,911035,908035,,0,0,Procedure1,,,list3,pælpəb,sw,cvc,pal,n,0,0.4875,0.075757576,0.356294998,-356.294998,-356.294998,-356.294998
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,181,k,y,y,SRBOX,3000,915284,914201,1,1074,915275,Procedure1,SRBOX,./recording/95_tʌŋkɛm.wav,list3,tʌŋkɛm,ss,cvc,tongue,y,1,0.4875,0.5,0.403370185,670.629815,670.629815,670.629815
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,189,ch,n,y,SRBOX,3000,943085,940085,,0,0,Procedure1,,,list3,tɹɛntʃæm,ss,cvcc,trench,y,0,0.4875,0.515151515,0.388604915,-388.604915,-388.604915,-388.604915
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,190,th,n,y,SRBOX,3000,944243,943185,1,1047,944232,Procedure1,SRBOX,./recording/95_klɪfθəm.wav,list3,klɪfθəm,sw,cvc,cliff,y,1,0.4875,0.787878788,0.453734318,593.265682,593.265682,593.265682
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,192,s,y,y,SRBOX,3000,951734,950568,1,1155,951723,Procedure1,SRBOX,./recording/95_tɪnsæf.wav,list3,tɪnsæf,ss,cvc,tin,n,0,0.4875,0.575757576,0.300605426,854.394574,786.6884603,1097.019406
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,194,v,n,y,SRBOX,3000,959234,958051,1,1170,959221,Procedure1,SRBOX,./recording/95_twɛɫvən.wav,list3,twɛɫvən,sw,cvcc,twelve,y,1,0.4875,0.863636364,0.481589822,688.410178,688.410178,688.410178
95,1,10/31/19,,15:57:34,3.0.3.43,SRBOX,SRBOX,18,3,2,1,counterBalance3,200,k,y,y,SRBOX,3000,979288,977935,1,1353,979288,Procedure1,SRBOX,./recording/95_flæskauʤ.wav,list3,flæskauʤ,ss,cvcc,flask,y,1,0.4875,0.545454545,0.60979712,743.20288,743.20288,743.20288
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,1,v,n,y,SRBOX,3000,189654,186654,,0,0,Procedure1,,,list4,daɫvuɫ,ss,cvc,doll,y,0,0.3125,0.560606061,0.299485113,-299.485113,-299.485113,-299.485113
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,9,p,y,y,SRBOX,3000,217054,214054,,0,0,Procedure1,,,list4,skælpæb,ss,cvcc,scalp,y,0,0.3125,0.727272727,0.675769265,-675.769265,-675.769265,-675.769265
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,10,s,y,y,SRBOX,3000,218733,217138,1,1589,218727,Procedure1,SRBOX,./recording/96_tʃænsəf.wav,list4,tʃænsəf,sw,cvcc,chance,y,1,0.3125,0.636363636,0.470105266,1118.894734,1118.894734,1118.894734
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,15,ch,n,y,SRBOX,3000,240554,237554,,0,0,Procedure1,,,list4,tɛntʃæm,ss,cvc,ten,n,0,0.3125,0.5,0.405536344,-405.536344,-405.536344,-405.536344
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,16,th,n,y,SRBOX,3000,243654,240654,,0,0,Procedure1,,,list4,dɛpθeɪm,ss,cvcc,depth,y,0,0.3125,0.818181818,0.241383025,-241.383025,-241.383025,-241.383025
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,19,th,n,y,SRBOX,3000,251042,249921,1,1105,251026,Procedure1,SRBOX,./recording/96_wɪdθəm.wav,list4,wɪdθəm,sw,cvcc,width,y,1,0.3125,0.424242424,0.452556921,652.443079,652.443079,652.443079
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,20,k,y,y,SRBOX,3000,257254,254254,,0,0,Procedure1,,,list4,tʌskəv,sw,cvcc,tusk,y,0,0.3125,0.681818182,0.433919659,-433.919659,-433.919659,-433.919659
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,26,ch,n,y,SRBOX,3000,277421,274421,,0,0,Procedure1,,,list4,kɹʌntʃeɪθ,ss,cvcc,crunch,y,0,0.3125,0.757575758,0.366088213,-366.088213,-366.088213,-366.088213
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,27,dz,n,y,SRBOX,3000,279294,277504,1,1786,279290,Procedure1,Keyboard,./recording/96_laʊndʒɔɪt.wav,list4,laʊndʒɔɪt,ss,cvcc,lounge,y,1,0.3125,0.787878788,0.510902365,1275.097635,1275.097635,1275.097635
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,29,ch,n,y,SRBOX,3000,288588,285588,,0,0,Procedure1,,,list4,sʌntʃəb,sw,cvc,sun,y,0,0.3125,0.863636364,0.474834101,-474.834101,-474.834101,-474.834101
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,30,ch,n,y,SRBOX,3000,290113,288671,1,1430,290101,Procedure1,SRBOX,./recording/96_lʌntʃəb.wav,list4,lʌntʃəb,sw,cvcc,lunch,y,1,0.3125,0.696969697,0.352418225,1077.581775,1077.581775,1077.581775
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,31,dz,n,y,SRBOX,3000,296338,293338,,0,0,Procedure1,,,list4,fɹɪndʒəp,sw,cvcc,fringe,n,0,0.3125,0.393939394,0.504812773,-504.812773,-504.812773,-504.812773
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,34,ch,n,y,SRBOX,3000,305588,302588,,0,0,Procedure1,,,list4,blæntʃəb,sw,cvcc,blanch,n,0,0.3125,0.136363636,0,0,0,0
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,40,v,n,y,SRBOX,3000,322572,321104,1,1468,322572,Procedure1,SRBOX,./recording/96_saɫvuɫ.wav,list4,saɫvuɫ,ss,cvcc,solve,n,0,0.3125,0.272727273,0.556430897,911.569103,944.6850735,1152.377374
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,41,dz,n,y,SRBOX,3000,328804,325804,,0,0,Procedure1,,,list4,bʌnʤəm,sw,cvc,bun,fun,0,0.3125,0.196969697,0.344165012,-344.165012,-344.165012,-344.165012
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,42,k,y,y,SRBOX,3000,330883,328888,1,1976,330864,Procedure1,SRBOX,./recording/96_kɪskəl.wav,list4,kɪskəl,sw,cvc,kiss,y,1,0.3125,0.909090909,0.521944736,1454.055264,1454.055264,757.6678803
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,43,k,y,y,SRBOX,3000,335588,334104,1,1470,335574,Procedure1,Keyboard,./recording/96_plʌskəv.wav,list4,plʌskəv,sw,cvc,plus,y,1,0.3125,0.666666667,0.453493135,1016.506865,1016.506865,1016.506865
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,46,p,y,y,SRBOX,3000,346356,344954,1,1388,346342,Procedure1,SRBOX,./recording/96_nʌmpədʒ.wav,list4,nʌmpədʒ,sw,cvc,numb,n,0,0.3125,0.53030303,0.497173148,890.826852,1197.617082,1039.814621
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,47,dz,n,y,SRBOX,3000,352554,349554,,0,0,Procedure1,,,list4,gɹʌnʤam,ss,cvcc,grunge,n,0,0.3125,0.454545455,0.452874936,-452.874936,-452.874936,-452.874936
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,48,th,n,y,SRBOX,3000,353783,352654,1,1122,353776,Procedure1,SRBOX,./recording/96_kɪdθəm.wav,list4,kɪdθəm,sw,cvc,kid,y,1,0.3125,0.863636364,0.381225407,740.774593,740.774593,740.774593
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,50,th,n,y,SRBOX,3000,361334,360088,1,1239,361327,Procedure1,Keyboard,./recording/96_fɪfθəm.wav,list4,fɪfθəm,sw,cvcc,fifth,n,0,0.3125,0.560606061,0.470288923,768.711077,944.6850735,1071.846481
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,54,th,n,y,SRBOX,3000,378104,375104,,0,0,Procedure1,,,list4,stɛlθəm,sw,cvcc,stealth,y,0,0.3125,0.5,0.539791708,-539.791708,-539.791708,-539.791708
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,62,p,y,y,SRBOX,3000,409034,406538,1,2482,409020,Procedure1,Keyboard,./recording/96_skʌɫpɔɪn.wav,list4,skʌɫpɔɪn,ss,cvc,skull,y,1,0.3125,0.5,0.520070204,1961.929796,1961.929796,1018.034966
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,64,k,y,y,SRBOX,3000,418354,415354,,0,0,Procedure1,,,list4,fɪɫkæθ,ss,cvc,fill,n,0,0.3125,0.318181818,0.295811523,-295.811523,-295.811523,-295.811523
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,68,k,y,y,SRBOX,3000,432254,429254,,0,0,Procedure1,,,list4,gæskauʤ,ss,cvc,gas,y,0,0.3125,0.848484848,0.576197745,-576.197745,-576.197745,-576.197745
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,70,ch,n,y,SRBOX,3000,438404,435404,,0,0,Procedure1,,,list4,gɔntʃəθ,sw,cvc,gone,y,0,0.3125,0.575757576,0.353751691,-353.751691,-353.751691,-353.751691
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,71,k,y,y,SRBOX,3000,441488,438488,,0,0,Procedure1,,,list4,tɹʌŋkɛm,ss,cvcc,trunk,y,0,0.3125,0.757575758,0.484556236,-484.556236,-484.556236,-484.556236
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,72,ch,n,y,SRBOX,3000,443180,441554,1,1626,443180,Procedure1,Keyboard,./recording/96_plæntʃəb.wav,list4,plæntʃəb,sw,cvcc,plant,y,1,0.3125,0.318181818,0.389654582,1236.345418,1236.345418,1236.345418
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,73,p,y,y,SRBOX,3000,447792,446421,1,1371,447792,Procedure1,SRBOX,./recording/96_tʃæmpəʃ.wav,list4,tʃæmpəʃ,sw,cvcc,champ,y,1,0.3125,0.5,0.436133314,934.866686,934.866686,934.866686
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,75,dz,n,y,SRBOX,3000,455404,454138,1,1266,455404,Procedure1,Keyboard,./recording/96_lʌndʒəb.wav,list4,lʌndʒəb,sw,cvcc,lunge,y,1,0.3125,0.621212121,0.401736976,864.263024,864.263024,864.263024
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,76,k,y,y,SRBOX,3000,459864,458654,1,1209,459863,Procedure1,SRBOX,./recording/96_glæskəθ.wav,list4,glæskəθ,sw,cvc,glass,y,1,0.3125,0.893939394,0.532761297,676.238703,676.238703,676.238703
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,78,sh,n,y,SRBOX,3000,470571,467571,,0,0,Procedure1,,,list4,hɔɹʃɔb,ss,cvcc,harsh,y,0,0.3125,0.575757576,0.455218011,-455.218011,-455.218011,-455.218011
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,80,p,y,y,SRBOX,3000,474944,473738,1,1202,474940,Procedure1,SRBOX,./recording/96_pʌmpədʒ.wav,list4,pʌmpədʒ,sw,cvcc,pump,y,1,0.3125,0.636363636,0.435283953,766.716047,766.716047,766.716047
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,82,k,y,y,SRBOX,3000,484271,481271,,0,0,Procedure1,,,list4,fʌskoʊʤ,ss,cvc,fuss,y,0,0.3125,0.424242424,0.467101085,-467.101085,-467.101085,-467.101085
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,86,k,y,y,SRBOX,3000,497954,494954,,0,0,Procedure1,,,list4,tæskəθ,sw,cvcc,task,y,0,0.3125,0.833333333,0.431440329,-431.440329,-431.440329,-431.440329
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,89,dz,n,y,SRBOX,3000,505934,504221,1,1696,505917,Procedure1,SRBOX,./recording/96_pɪnʤup.wav,list4,pɪnʤup,ss,cvc,pin,y,1,0.3125,0.712121212,0.348615689,1347.384311,1347.384311,1347.384311
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,96,s,y,y,SRBOX,3000,530704,527704,,0,0,Procedure1,,,list4,ɹɪnsæf,ss,cvcc,rinse,y,0,0.3125,0.606060606,0.448494387,-448.494387,-448.494387,-448.494387
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,97,dz,n,y,SRBOX,3000,533788,530788,,0,0,Procedure1,,,list4,kɹɪnʤəp,sw,cvcc,cringe,y,0,0.3125,0.681818182,0.393283131,-393.283131,-393.283131,-393.283131
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,100,k,y,y,SRBOX,3000,541054,540054,1,984,541038,Procedure1,SRBOX,./recording/96_pɹɛskəp.wav,list4,pɹɛskəp,sw,cvc,press,n,0,0.3125,0.636363636,0.395719294,588.280706,1197.617082,1009.017474
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,101,k,y,y,SRBOX,3000,545454,544288,1,1157,545445,Procedure1,Keyboard,./recording/96_θæŋkəf.wav,list4,θæŋkəf,sw,cvcc,thank,y,1,0.3125,0.636363636,0,1157,1157,1157
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,102,ch,n,y,SRBOX,3000,550248,548688,1,1554,550242,Procedure1,SRBOX,./recording/96_tʌntʃeɪp.wav,list4,tʌntʃeɪp,ss,cvc,ton,n,0,0.3125,0.196969697,0.404779741,1149.220259,1197.617082,1290.392155
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,104,k,y,y,SRBOX,3000,559554,556554,,0,0,Procedure1,,,list4,gæŋkuf,ss,cvc,gang,y,0,0.3125,0.409090909,0.540895227,-540.895227,-540.895227,-540.895227
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,106,k,y,y,SRBOX,3000,564158,562754,1,1403,564157,Procedure1,SRBOX,./recording/96_staɹkaup.wav,list4,staɹkaup,ss,cvc,star,y,1,0.3125,0.727272727,0.522986429,880.013571,880.013571,880.013571
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,108,k,y,y,SRBOX,3000,573438,570438,,0,0,Procedure1,,,list4,bʌɫkæθ,ss,cvcc,bulk,y,0,0.3125,0.681818182,0.506364948,-506.364948,-506.364948,-506.364948
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,109,th,n,y,SRBOX,3000,574594,573521,1,1067,574588,Procedure1,SRBOX,./recording/96_mʌnθum.wav,list4,mʌnθum,ss,cvcc,month,y,1,0.3125,0.515151515,0.433545406,633.454594,633.454594,633.454594
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,112,p,y,y,SRBOX,3000,586993,585588,1,1386,586974,Procedure1,Keyboard,./recording/96_lʌmpædʒ.wav,list4,lʌmpædʒ,ss,cvcc,lump,y,1,0.3125,0.772727273,0.55565574,830.34426,830.34426,830.34426
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,114,k,y,y,SRBOX,3000,595400,593304,1,2089,595393,Procedure1,SRBOX,./recording/96_mɪɫkæθ.wav,list4,mɪɫkæθ,ss,cvcc,milk,y,1,0.3125,0.939393939,0.628986168,1460.013832,1460.013832,837.1409175
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,115,s,y,y,SRBOX,3000,601604,598604,,0,0,Procedure1,,,list4,gʌɫsɔm,ss,cvc,gull,n,0,0.3125,0.196969697,0.336258443,-336.258443,-336.258443,-336.258443
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,116,dz,n,y,SRBOX,3000,604688,601688,,0,0,Procedure1,,,list4,taʊnʤət,sw,cvc,town,y,0,0.3125,0.803030303,0.424324005,-424.324005,-424.324005,-424.324005
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,117,k,y,y,SRBOX,3000,607788,604788,,0,0,Procedure1,,,list4,dʌɫkəθ,sw,cvc,dull,n,0,0.3125,0.181818182,0.455528994,-455.528994,-455.528994,-455.528994
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,118,k,y,y,SRBOX,3000,609344,607888,1,1455,609343,Procedure1,Keyboard,./recording/96_hʌskiv.wav,list4,hʌskiv,ss,cvcc,husk,n,0,0.3125,0.515151515,0.583994671,871.005329,944.6850735,1166.340464
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,122,p,y,y,SRBOX,3000,624804,621804,,0,0,Procedure1,,,list4,skʌmpədʒ,sw,cvc,skum,n,0,0.3125,0.333333333,0.539234481,-539.234481,-539.234481,-539.234481
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,124,s,y,y,SRBOX,3000,630971,627971,,0,0,Procedure1,,,list4,pʌɫsəm,sw,cvcc,pulse,y,0,0.3125,0.333333333,0.419576718,-419.576718,-419.576718,-419.576718
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,128,ch,n,y,SRBOX,3000,642964,641804,1,1153,642957,Procedure1,SRBOX,./recording/96_stɔntʃeθ.wav,list4,stɔntʃeθ,ss,cvcc,staunch,n,0,0.3125,0.212121212,0.573327227,579.672773,944.6850735,1064.729152
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,129,sh,n,y,SRBOX,3000,647633,646188,1,1438,647626,Procedure1,SRBOX,./recording/96_skɔɹʃəb.wav,list4,skɔɹʃəb,sw,cvc,scar,y,1,0.3125,0.909090909,0.424948006,1013.051994,1013.051994,1013.051994
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,133,dz,n,y,SRBOX,3000,663121,660121,,0,0,Procedure1,,,list4,ʧɪnʤeɪp,ss,cvc,chin,y,0,0.3125,0.515151515,0.521764559,-521.764559,-521.764559,-521.764559
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,135,k,y,y,SRBOX,3000,667334,666288,1,1044,667332,Procedure1,Keyboard,./recording/96_rɪskəl.wav,list4,rɪskəl,sw,cvcc,risk,n,0,0.3125,0.787878788,0.453365935,590.634065,944.6850735,883.8324194
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,136,k,y,y,SRBOX,3000,673555,670555,,0,0,Procedure1,,,list4,daɹkaup,ss,cvc,dark,y,0,0.3125,0.878787879,0.509416613,-509.416613,-509.416613,-509.416613
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,142,th,n,y,SRBOX,3000,691444,689038,1,2393,691431,Procedure1,Keyboard,./recording/96_stɛpθeɪm.wav,list4,stɛpθeɪm,ss,cvc,step,y,1,0.3125,0.909090909,0.639046668,1753.953332,1753.953332,761.6376324
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,143,p,y,y,SRBOX,3000,697671,694671,,0,0,Procedure1,,,list4,pʌɫpɔɪn,ss,cvcc,pulp,y,0,0.3125,0.651515152,0.515686402,-515.686402,-515.686402,-515.686402
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,144,ch,n,y,SRBOX,3000,699651,697754,1,1882,699636,Procedure1,SRBOX,./recording/96_fɹɛntʃəb.wav,list4,fɹɛntʃəb,sw,cvcc,french,n,0,0.3125,0.121212121,0.444853171,1437.146829,944.6850735,1225.644106
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,145,k,y,y,SRBOX,3000,705888,702888,,0,0,Procedure1,,,list4,kʌskəv,sw,cvc,cuss,n,0,0.3125,0.136363636,0.381868622,-381.868622,-381.868622,-381.868622
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,149,k,y,y,SRBOX,3000,718853,717554,1,1292,718846,Procedure1,SRBOX,./recording/96_dɛskɛp.wav,list4,dɛskɛp,ss,cvcc,desk,y,1,0.3125,0.803030303,0.59202447,699.97553,699.97553,699.97553
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,151,ch,n,y,SRBOX,3000,728454,726704,1,1743,728447,Procedure1,Keyboard,./recording/96_bɹʌntʃeɪp.wav,list4,bɹʌntʃeɪp,ss,cvcc,brunch,n,0,0.3125,0.272727273,0.251207392,1491.792608,944.6850735,1128.329766
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,152,k,y,y,SRBOX,3000,733384,731654,1,1725,733379,Procedure1,Keyboard,./recording/96_dʌskoʊʤ.wav,list4,dʌskoʊʤ,ss,cvcc,dusk,n,0,0.3125,0.484848485,0.542573696,1182.426304,944.6850735,1021.686966
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,162,p,y,y,SRBOX,3000,772071,769071,,0,0,Procedure1,,,list4,slæmpəʃ,sw,cvc,slam,n,0,0.3125,0.560606061,0.49216454,-492.16454,-492.16454,-492.16454
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,163,s,y,y,SRBOX,3000,773310,772171,1,1134,773305,Procedure1,Keyboard,./recording/96_kænsəf.wav,list4,kænsəf,sw,cvc,can,n,0,0.3125,0.545454545,0.339995163,794.004837,1197.617082,1233.907131
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,164,th,n,y,SRBOX,3000,779538,776538,,0,0,Procedure1,,,list4,rʌnθum,ss,cvc,run,y,0,0.3125,0.939393939,0.461335669,-461.335669,-461.335669,-461.335669
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,172,dz,n,y,SRBOX,3000,811355,808355,,0,0,Procedure1,,,list4,dʌnʤeɪb,ss,cvc,done,y,0,0.3125,0.424242424,0.324398934,-324.398934,-324.398934,-324.398934
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,174,ch,n,y,SRBOX,3000,816101,814554,1,1531,816085,Procedure1,SRBOX,./recording/96_fʌntʃəθ.wav,list4,fʌntʃəθ,sw,cvc,fun,y,1,0.3125,0.712121212,0.398737613,1132.262387,1132.262387,1132.262387
96,1,10/31/19,,16:23:14,3.0.3.43,SRBOX,SRBOX,18,4,2,1,counterBalance4,175,th,n,y,SRBOX,3000,822321,819321,,0,0,Procedure1,,,list4,tɛlθaum,ss,cvc,tell,y,0,0.3125,0.409090909,0.443182138,-443.182138,-443.182138,-443.182138
